,0,1,2,3,4,5,6
977,36238,"the mantle, and other sto","Gogol, Nikolai Vasilevich",68,577,the misanthrope father; o,Catherine SMITH
978,13419,the bishop and other stor,"Chekhov, Anton Pavlovich",68,577,the misanthrope father; o,Catherine SMITH
979,27221,the minstrel; or the prog,"Beattie, James",64,577,the misanthrope father; o,Catherine SMITH
980,30344,the fortunate mistress (p,"Defoe, Daniel",64,1580,the republican's mistress,Charlotte SMITH
981,29855,the rosicrucian mysteries,"Heindel, Max",64,1580,the republican's mistress,Charlotte SMITH
982,35087,the eleusinian mysteries ,"Wright, Dudley",64,1580,the republican's mistress,Charlotte SMITH
983,48608,the orphan's home mittens,"Fanny, Aunt",64,1580,the republican's mistress,Charlotte SMITH
984,38534,the great musicians: ross,"Edwards, H. Sutherland (Henry Sutherland)",64,1580,the republican's mistress,Charlotte SMITH
985,32476,the twelve months of the ,Unknown,64,249,the three monks!!! from t,Elisabeth GU&#201;NARD
986,35517,"the three impostors; or, ","Machen, Arthur",64,249,the three monks!!! from t,Elisabeth GU&#201;NARD
987,9209,"the haunted mind (from ""t","Hawthorne, Nathaniel",64,249,the three monks!!! from t,Elisabeth GU&#201;NARD
988,12420,the three additions to da,"Daubney, William Heaford",64,249,the three monks!!! from t,Elisabeth GU&#201;NARD
989,17162,mother stories from the o,Anonymous,60,249,the three monks!!! from t,Elisabeth GU&#201;NARD
990,35106,Abington Abbey: A Novel,"Marshall, Archibald",71,349,lussington abbey. a novel,Henrietta Rouviere MOSSE
991,40821,fighting byng: a novel of,"Stone, A.",60,349,lussington abbey. a novel,Henrietta Rouviere MOSSE
992,13314,"barford abbey, a novel: i","Gunning, Mrs. (Susannah)",60,349,lussington abbey. a novel,Henrietta Rouviere MOSSE
993,34662,Willing to Die: A Novel,"Le Fanu, Joseph Sheridan",58,349,lussington abbey. a novel,Henrietta Rouviere MOSSE
994,45746,learning to be a schoolma,"Cole, Thomas R.",56,349,lussington abbey. a novel,Henrietta Rouviere MOSSE
995,37536,the house of the dead; or,"Dostoyevsky, Fyodor",76,422,the nuns of the desert; o,Alethea Brereton LEWIS
996,16777,the heart of the desert: ,"Morrow, Honoré",76,422,the nuns of the desert; o,Alethea Brereton LEWIS
997,21633,The Man of the Desert,"Hill, Grace Livingston",74,422,the nuns of the desert; o,Alethea Brereton LEWIS
998,15265,the quest of the silver f,"Du Bois, W. E. B. (William Edward Burghardt)",72,422,the nuns of the desert; o,Alethea Brereton LEWIS
999,716,the cruise of the jasper ,"Marquis, Don",72,422,the nuns of the desert; o,Alethea Brereton LEWIS
1000,6781,the ghost-seer; or the ap,"Schiller, Friedrich",64,913,"st. ostberg, or the carme",Caroline HORWOOD
1001,42807,the mystery of the claspe,"Boothby, Guy",64,913,"st. ostberg, or the carme",Caroline HORWOOD
1002,50209,the mystery of the sycamo,"Wells, Carolyn",64,913,"st. ostberg, or the carme",Caroline HORWOOD
1003,43584,the mystery of the secret,"Lavell, Edith",64,913,"st. ostberg, or the carme",Caroline HORWOOD
1004,34492,the master of the ceremon,"Fenn, George Manville",64,913,"st. ostberg, or the carme",Caroline HORWOOD
1005,51671,copyright renewals: perio,"Congress, Library of",52,1241,craigh-melrose priory; or,Henrietta Rouviere MOSSE
1006,48879,chapters on the history o,"Daggett, Stuart",52,1241,craigh-melrose priory; or,Henrietta Rouviere MOSSE
1007,15747,reading made easy for for,"Hülshof, John Ludwig",52,1241,craigh-melrose priory; or,Henrietta Rouviere MOSSE
1008,19507,lanier of the cavalry; or,"King, Charles",52,1241,craigh-melrose priory; or,Henrietta Rouviere MOSSE
1009,9776,cicero's brutus or histor,"Cicero, Marcus Tullius",52,1241,craigh-melrose priory; or,Henrietta Rouviere MOSSE
1010,44119,"jesus, the messiah; or, t",Anonymous,60,1413,"augustus & adelina; or, t","Miss C. D. HAYNES [afterwards GOLLAND, Mrs C. D.]"
1011,32405,"augusta triumphans: or, t","Defoe, Daniel",60,1413,"augustus & adelina; or, t","Miss C. D. HAYNES [afterwards GOLLAND, Mrs C. D.]"
1012,28112,"alonzo and melissa; or, t","Mitchell, I. (Isaac)",60,1413,"augustus & adelina; or, t","Miss C. D. HAYNES [afterwards GOLLAND, Mrs C. D.]"
1013,8697,"guns and snowshoes; or, t","Stratemeyer, Edward",56,1413,"augustus & adelina; or, t","Miss C. D. HAYNES [afterwards GOLLAND, Mrs C. D.]"
1014,26020,"apis mellifica; or, the p","Wolf, C. W.",56,1413,"augustus & adelina; or, t","Miss C. D. HAYNES [afterwards GOLLAND, Mrs C. D.]"
1015,40372,the secret of the silver ,"Martyn, Wyndham",84,388,the secret of the cavern.,Mrs BURKE
1016,6948,the secrets of the german,"Graves, Armgaard Karl",84,388,the secret of the cavern.,Mrs BURKE
1017,21610,the secret of the creatio,"Pollyen, Howard D.",80,388,the secret of the cavern.,Mrs BURKE
1018,34522,the secret of the league:,"Bramah, Ernest",80,388,the secret of the cavern.,Mrs BURKE
1019,1344,the secrets of the prince,"Balzac, Honoré de",80,388,the secret of the cavern.,Mrs BURKE
1020,4944,"scenes and characters, or","Yonge, Charlotte M. (Charlotte Mary)",84,432,crimes and characters; or,Mary PILKINGTON
1021,43207,scenes and characters fro,"Dickens, Charles",80,432,crimes and characters; or,Mary PILKINGTON
1022,42824,scenes and characters of ,"Cutts, Edward Lewes",80,432,crimes and characters; or,Mary PILKINGTON
1023,39123,life and character of ric,"Holyoake, George Jacob",76,432,crimes and characters; or,Mary PILKINGTON
1024,12478,"books and characters, fre","Strachey, Lytton",72,432,crimes and characters; or,Mary PILKINGTON
1025,6059,"confession; or, the blind","Simms, William Gilmore",68,1110,"conviction; or, she is in",Anne Julia Kemble HATTON
1026,4011,"epicoene; or, the silent ","Jonson, Ben",64,1110,"conviction; or, she is in",Anne Julia Kemble HATTON
1027,36879,"nicotiana; or, the smoker","Meller, Henry James",64,1110,"conviction; or, she is in",Anne Julia Kemble HATTON
1028,36291,"ormond; or, the secret wi","Brown, Charles Brockden",60,1110,"conviction; or, she is in",Anne Julia Kemble HATTON
1029,2046,"clotel; or, the president","Brown, William Wells",60,1110,"conviction; or, she is in",Anne Julia Kemble HATTON
1030,3410,the american spirit in li,"Perry, Bliss",64,210,"the accusing spirit, or d",Miss PILKINGTON
1031,13388,the religious spirit of t,"Velimirović, Nikolaj",64,210,"the accusing spirit, or d",Miss PILKINGTON
1032,34377,the preaching tours and m,"Müller, Susannah Grace Sanger",60,210,"the accusing spirit, or d",Miss PILKINGTON
1033,5673,"the young musician; or, f","Alger, Horatio",60,210,"the accusing spirit, or d",Miss PILKINGTON
1034,39839,"the cross in ritual, arch","Tyack, Geo. S. (George Smith)",60,210,"the accusing spirit, or d",Miss PILKINGTON
1035,41739,"a christmas carol; or, th","Barnett, C. Z. (Charles Zachary)",60,464,"vicissitudes abroad; or, ",Anna Maria BENNETT
1036,41827,dick merriwell abroad; or,"Standish, Burt L.",60,464,"vicissitudes abroad; or, ",Anna Maria BENNETT
1037,51644,the vicissitudes of evang,"Glyn, Elinor",60,464,"vicissitudes abroad; or, ",Anna Maria BENNETT
1038,16327,"at home and abroad; or, t","Fuller, Margaret",60,464,"vicissitudes abroad; or, ",Anna Maria BENNETT
1039,17086,the vicissitudes of bessi,"Lee, Holme",60,464,"vicissitudes abroad; or, ",Anna Maria BENNETT
1040,4258,andersonville: a story of,"McElroy, John",60,143,"adonia, a desultory story",Caroline E. RICHARDSON
1041,25444,dolly and i: a story for ,"Optic, Oliver",60,143,"adonia, a desultory story",Caroline E. RICHARDSON
1042,3072,andersonville: a story of,"McElroy, John",60,143,"adonia, a desultory story",Caroline E. RICHARDSON
1043,4260,andersonville: a story of,"McElroy, John",60,143,"adonia, a desultory story",Caroline E. RICHARDSON
1044,4259,andersonville: a story of,"McElroy, John",60,143,"adonia, a desultory story",Caroline E. RICHARDSON
1045,41855,the marne: a tale of the ,"Wharton, Edith",80,2077,the mummy! a tale of the ,Jane C. LOUDON
1046,29500,mummery: a tale of three ,"Cannan, Gilbert",80,2077,the mummy! a tale of the ,Jane C. LOUDON
1047,7974,the pilot: a tale of the ,"Cooper, James Fenimore",76,2077,the mummy! a tale of the ,Jane C. LOUDON
1048,47817,the brand: a tale of the ,"Broderick, Therese",76,2077,the mummy! a tale of the ,Jane C. LOUDON
1049,49782,the czar: a tale of the t,"Alcock, Deborah",76,2077,the mummy! a tale of the ,Jane C. LOUDON
